FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE,cluster
2910010,0,3.2938051,3.2938051,3.2938051,15.354872,0,1,1,1,0,0,0,1,0
2910011,0,3.0306954,3.0306954,3.0306954,12.15387,0,1,1,1,0,0,0,1,0
2910012,0,4.3567157,4.3567157,13.249969,23.404388,0,1,1,1,0,0,0,1,0
2910013,0,7.3144259,5.1308227,13.844579,23.463633,1,1,1,1,0,0,0,1,2
2910014,0,7.0804253,7.0804253,7.0804253,12.503689,0,1,0,0,0,0,0,1,0
2911001,0,0.23940119,0.23940119,9.0401802,20.328753,1,1,0,0,0,0,0,3,2
2911002,0,0.98683786,0.98683786,8.4757195,19.115602,1,1,1,1,0,0,0,2,2
2911003,0,0.95925027,0.95925027,9.7341938,21.013556,1,1,1,1,0,0,0,2,2
2911004,0,5.8061523,5.8061523,15.736712,19.714972,0,1,0,0,0,0,0,2,0
2911005,0,5.12819,5.12819,12.619348,18.58503,0,1,0,0,0,0,0,1,0
2911006,0,2.1836464,2.1836464,13.544681,23.37991,0,1,0,0,0,0,0,1,0
2911007,0,0.59700358,0.59700358,8.6500301,19.506245,1,1,1,1,0,0,0,2,2
2911008,0,3.6874826,3.6874826,14.221367,25.034006,0,1,0,0,0,0,0,1,0
2911009,0,0.34773156,0.34773156,4.385746,13.699294,0,1,0,0,0,0,0,2,0
2911010,0,4.3766994,1.1671679,4.3766994,13.638969,0,1,0,0,0,0,0,1,0
2911011,0,0.44421545,0.44421545,8.7268963,19.659172,1,1,1,1,0,0,0,2,2
2911012,0,0.8272543,0.8272543,0.8272543,15.320468,0,0,1,1,0,1,0,2,0
2911013,0,0.71024919,0.71024919,0.71024919,15.175653,0,0,0,0,0,0,0,1,6
2911014,0,2.6077127,2.6077127,10.30687,26.2971,0,1,0,0,0,0,0,1,0
2911015,0,0.37156597,0.37156597,4.4923263,13.430676,1,1,1,1,0,0,0,2,2
2911016,0,0.44683605,0.44683605,5.179873,13.728042,0,0,0,0,0,0,0,2,6
2911017,0,0.24315557,0.24315557,9.0107708,20.320898,1,1,1,1,0,0,0,2,2
2911018,0,0.22080712,0.22080712,8.8284349,19.887379,1,1,1,1,0,0,0,2,2
2911019,0,0.77478671,0.77478671,8.5827703,19.327169,1,1,1,1,0,0,0,3,2
2912001,0,4.2035604,6.2836046,12.065986,7.3981566,0,1,1,1,0,0,0,2,0
2912002,0,5.3179998,5.3021665,15.992766,12.903747,0,0,0,0,0,0,0,1,6
2912003,0,0.15390804,0.15390804,10.778238,17.037355,1,0,1,1,1,0,0,2,1
2912004,0,4.0578885,4.0578885,6.6743603,20.246136,0,0,0,0,0,0,0,1,6
2912005,0,3.1289361,3.1289361,8.0321817,16.979725,0,1,1,1,0,0,0,2,0
2912006,0,6.2202992,6.0738316,9.2464867,14.12665,0,0,0,0,0,0,0,1,6
2912007,0,7.316607,6.5864635,16.116722,19.368452,0,0,0,0,0,0,0,1,6
2912008,0,8.4288197,0.34471491,12.369711,24.294394,0,0,1,1,1,0,0,1,1
2912009,0,10.518009,1.9540564,13.147333,26.413877,0,0,1,1,1,0,0,1,1
2912010,0,5.8395915,0.43718538,13.770057,12.125052,0,0,1,1,1,0,0,1,1
2912011,0,6.1114178,3.0960088,22.995207,8.643013,0,0,0,0,0,0,0,1,6
2912012,0,5.4084582,0.78151244,18.558887,7.2982798,0,0,0,0,0,0,0,1,6
2912013,0,11.136914,3.4023833,17.291328,14.89131,0,0,0,0,0,0,0,1,6
2912014,0,4.8068738,8.1787491,10.695258,17.808977,0,0,0,0,0,0,0,1,6
2912015,0,4.7659121,4.6251702,11.679126,14.747884,0,0,1,1,1,0,0,1,1
2912016,0,8.6024475,6.0500441,15.461276,12.163303,0,0,1,1,1,0,0,1,1
2912017,0,11.759475,5.760941,9.4958906,28.693182,0,0,0,0,0,0,0,1,6
2912018,0,2.9072382,1.802726,21.928913,5.1794791,0,0,1,1,1,0,0,1,1
2912019,0,4.6523218,6.6404161,11.762746,7.8472385,1,1,1,1,0,0,0,2,2
2912020,0,4.626596,6.6572022,11.813602,7.8374124,1,1,1,1,0,0,0,2,2
2912021,0,5.5834484,6.94066,14.212786,9.2803822,0,1,0,0,0,0,0,1,0
2912022,0,6.9558396,5.023149,7.1822829,23.930933,0,0,0,0,0,0,0,1,6
2912023,0,3.6983025,2.5355787,20.697615,5.0774288,1,0,1,1,1,0,0,1,1
2912024,0,2.6693819,2.6693819,12.25071,17.813551,0,0,0,0,0,0,0,1,6
2912025,0,5.636631,4.1290698,13.070614,20.513327,0,0,0,0,0,0,0,1,6
2912026,0,5.2098598,6.459013,11.384599,8.3978138,0,1,0,0,0,0,0,1,0
2912027,0,3.9237607,3.6321676,16.80158,7.3416677,0,1,1,1,0,0,0,1,0
2913001,0,16.71174,2.9463048,13.531811,34.962612,0,0,1,0,0,1,1,2,4
2913002,0,18.805662,0.10967141,14.865263,34.885971,1,0,1,1,1,0,0,3,1
2913003,0,16.163235,2.9287844,16.163235,37.577515,0,0,0,0,0,0,0,1,6
2913004,0,16.115175,7.846004,10.978961,27.406677,0,0,0,0,0,0,0,1,6
2913005,0,15.586544,6.1514654,8.9971991,28.940968,0,0,0,0,0,0,0,1,6
2913006,0,18.933294,3.8865244,14.521293,32.397163,0,0,0,0,0,0,0,1,6
2913007,0,18.567541,5.7738495,18.567541,33.705418,0,0,0,0,0,0,0,1,6
2913008,0,15.848663,2.9724209,15.149334,36.241505,0,0,0,0,0,0,0,1,6
2913009,0,19.203098,5.0571074,19.203098,35.06728,0,1,0,0,0,0,0,2,0
2913010,0,19.019695,2.9638834,17.680075,37.064075,0,0,0,0,0,0,0,1,6
2913011,0,18.001677,2.9529433,11.827005,32.28857,0,0,0,0,0,0,0,1,6
2913012,0,16.585852,6.314909,9.8141518,28.530581,0,0,0,0,0,0,0,1,6
2913013,0,16.216555,6.3140631,9.4813356,28.55665,0,0,0,0,0,0,0,1,6
2913014,0,14.020188,6.9206953,7.8957076,29.409008,0,0,0,0,0,0,0,1,6
2913015,0,14.286804,6.3042355,9.7855206,31.264332,0,0,0,0,0,0,0,1,6
2913016,0,15.26577,5.631608,9.2087669,30.528149,0,0,0,0,0,0,0,1,6
2913017,0,17.195965,5.4738164,15.529997,32.214931,0,0,0,0,0,0,0,1,6
2913018,0,19.688078,1.3508638,13.621886,33.494488,0,0,0,0,0,0,0,1,6
2914001,0,0.93573189,6.0232878,7.1410398,18.754463,1,0,1,1,1,0,0,3,1
2914002,0,2.9569182,8.3002834,5.4690852,20.954451,0,0,1,1,1,0,0,1,1
2914003,0,4.6280875,7.8400207,2.9341376,23.072676,0,0,1,1,1,0,0,1,1
2914004,0,7.2793431,9.9108877,1.6517137,24.941786,0,0,0,0,0,0,0,1,6
2914005,0,4.5495529,7.5337338,4.9249549,19.880251,0,0,1,1,1,0,0,1,1
2914006,0,11.252311,11.946293,4.3703332,23.576656,0,0,0,0,0,0,0,1,6
2914007,0,5.5745363,10.047362,2.0297894,21.790695,0,0,1,1,1,0,0,1,1
2914008,0,7.1424599,7.1424599,4.9749751,18.391033,0,0,1,1,1,0,0,1,1
2914009,0,4.1719594,4.1719594,7.8403063,15.90649,0,0,0,0,0,0,0,1,6
2914010,0,2.5818017,4.6922617,8.6351452,17.221663,0,0,1,1,1,0,0,1,1
2914011,0,1.7309721,8.6822128,6.9733486,19.899118,0,0,0,0,0,0,0,1,6
2914012,0,8.4510584,8.4510584,6.2314548,17.64292,0,0,0,0,0,0,0,1,6
2914013,0,12.908731,10.864697,6.0115547,24.194117,0,0,0,0,0,0,0,1,6
2914014,0,11.24077,12.279995,4.8800058,21.397758,0,0,0,0,0,0,0,1,6
2915001,0,7.6770897,4.6864424,11.5074,15.387694,0,1,0,0,0,0,0,1,0
2915002,0,9.2905884,4.2814212,12.211014,15.646504,0,0,0,0,0,0,0,1,6
2915003,0,5.429883,5.429883,9.9183331,14.217595,0,1,0,0,0,0,0,1,0
2915004,0,4.0112433,4.0112433,9.0248899,13.580501,0,0,1,0,0,1,1,2,4
2915005,0,8.2985468,4.1907969,14.218227,17.869486,0,1,0,0,0,0,0,1,0
2915006,0,6.6978002,5.0833693,11.621038,15.857785,0,1,0,0,0,0,0,1,0
2915007,0,0.07135234,3.7253189,15.541365,3.7253189,1,1,0,0,0,0,0,1,2
2915008,0,1.0361671,2.7934821,16.362629,2.7934821,1,1,0,0,0,0,0,2,2
2915009,0,1.8061703,1.8061703,21.60507,4.3594613,0,0,1,0,0,1,1,1,4
2915010,0,2.0107331,2.0107331,18.944061,2.6692407,1,0,0,0,0,0,0,1,2
2915011,0,3.4330809,3.4330809,10.785775,15.707551,0,1,0,0,0,0,0,2,0
2915012,0,1.8659717,1.8659717,17.669865,1.8659717,1,0,0,0,0,0,0,1,2
2915013,0,1.2977058,1.2977058,19.748148,2.9513738,1,0,0,0,0,0,0,2,2
2915014,0,2.1538441,4.9220152,13.614877,5.3672986,1,0,0,0,0,0,0,2,2
2915015,0,0.85504586,0.85504586,17.979656,0.85504586,1,0,0,0,0,0,0,2,2
2915016,0,0.19300853,0.19300853,17.391253,0.19300853,1,1,1,1,0,0,0,2,2
2915017,0,1.3424711,1.3424711,18.728891,1.85007,1,1,1,1,0,0,0,3,2
2915018,0,1.6291322,1.6291322,16.376974,1.6291322,1,1,0,0,0,0,0,2,2
2915019,0,1.487265,1.487265,18.459408,1.5418305,1,1,0,0,0,0,0,2,2
2915020,0,1.8728262,1.8728262,20.665899,3.9169555,1,1,1,1,0,0,0,2,2
2915021,0,0.3999882,0.3999882,17.640108,0.3999882,1,1,1,1,0,0,0,3,2
2915022,0,0.48534921,0.48534921,16.804651,0.48534921,1,1,1,1,0,0,0,3,2
2915023,0,0.19382936,0.19382936,17.443249,0.19382936,1,1,1,1,0,0,0,2,2
2915024,0,1.933653,1.933653,16.109768,1.933653,1,1,0,0,0,0,0,3,2
2915025,0,0.83275211,0.83275211,16.488155,0.83275211,1,1,1,1,0,0,0,2,2
2915026,0,1.2681872,1.2681872,19.595823,2.8001146,1,1,1,1,0,0,0,2,2
2915027,0,9.0744143,2.8495402,13.376353,17.232916,1,1,0,0,0,0,0,1,2
2915028,0,2.2232914,4.9428186,13.551526,5.427043,1,1,0,0,0,0,0,2,2
2915029,0,0.0,0.0,17.264088,0.0,1,1,0,0,0,0,0,2,2
2915030,0,1.3925798,1.3925798,18.355536,1.3925798,1,1,1,1,0,0,0,2,2
2915031,0,8.4116678,4.4261708,11.793542,15.469747,0,0,0,0,0,0,0,1,6
2916001,0,8.3058548,6.2505703,18.387516,19.505173,0,1,0,0,0,0,0,1,0
2916002,0,12.902179,3.1723089,14.456747,16.435894,0,1,0,0,0,0,0,1,0
2916003,0,12.173062,0.27581277,12.173062,13.659651,1,1,1,1,0,0,0,3,2
2916004,0,11.430758,4.5821128,15.474122,15.551536,0,1,0,0,0,0,0,1,0
2916005,0,11.703364,7.6712332,15.934736,16.141068,0,1,1,1,0,0,0,1,0
2916006,0,9.7796297,5.7938581,9.7894802,9.7894802,0,1,1,1,0,0,0,1,0
2916007,0,7.2279282,6.0266719,7.2279282,7.5274844,0,1,1,1,0,0,0,1,0
2916008,0,8.6295319,3.9230003,8.6295319,11.04527,0,1,1,1,0,0,0,1,0
2916009,0,9.5748243,4.9102812,16.903301,17.636652,0,1,0,0,0,0,0,1,0
2916010,0,11.430786,3.1979473,11.430786,11.621374,0,1,1,1,0,0,0,1,0
2916011,0,12.727799,3.2086661,14.591313,16.52936,0,1,0,0,0,0,0,1,0
2917001,0,6.0055876,6.0055876,26.300663,10.055915,1,1,1,1,0,0,0,3,2
2917002,0,4.772017,5.3941956,28.855309,14.919183,1,1,1,1,0,0,0,2,2
2917003,0,9.075593,4.326942,26.364902,15.519796,0,0,1,1,1,0,0,2,1
2917004,0,13.339343,6.0839362,21.172892,16.023348,0,0,0,0,0,0,0,1,6
2917005,0,10.890761,6.3844695,19.76322,19.319031,0,0,1,1,1,0,0,1,1
2917006,0,8.4702473,7.9814801,25.846476,11.74217,0,0,0,0,0,0,0,1,6
2917007,0,7.0285325,7.0285325,27.719465,10.654432,0,1,0,0,0,0,0,1,0
2917008,0,5.0316796,5.0316796,25.718462,8.6834412,0,0,0,0,0,0,0,1,6
2917009,0,4.6131601,5.2852445,28.558901,14.696074,1,1,1,1,0,0,0,2,2
2917010,0,3.8054245,4.7858634,26.003195,13.525772,0,0,0,0,0,0,0,2,6
2917011,0,13.18445,5.2605023,15.819779,18.33819,0,0,0,0,0,0,0,1,6
2917012,0,2.1944926,2.8668053,22.956158,16.216639,0,1,1,1,0,0,0,2,0
2917013,0,12.56656,5.4567957,19.41918,17.933493,0,0,0,0,0,0,0,1,6
2917014,0,5.6958723,6.2588615,21.583294,22.782751,0,0,1,1,1,0,0,1,1
2917015,0,11.525217,5.6084213,16.785528,18.918427,0,1,1,1,0,0,0,1,0
2917016,0,2.2455699,2.8699844,22.833311,16.338112,0,1,1,1,0,0,0,2,0
2917017,0,12.277056,6.6932454,22.138639,15.054731,0,0,0,0,0,0,0,1,6
2918001,0,0.76081276,4.8576155,20.594858,10.29367,0,1,0,0,0,0,0,1,0
2918002,0,0.30450475,0.30450475,16.928314,10.531778,1,1,1,1,0,0,0,2,2
2918003,0,3.045213,7.2200193,21.413019,10.682506,0,1,0,0,0,0,0,1,0
2918004,0,2.2550063,2.2550063,13.088265,10.06163,0,1,0,0,0,0,0,1,0
2918005,0,6.5743165,3.8893945,8.559844,8.7447891,0,1,0,0,0,0,0,1,0
2918006,0,4.1034927,2.1368458,15.134353,4.1646147,0,1,0,0,0,0,0,2,0
2918007,0,10.120074,5.0585055,10.450031,28.919996,0,0,0,0,0,0,0,1,6
2918008,0,12.479899,4.3624458,12.827372,28.862095,0,0,0,0,0,0,0,1,6
2918009,0,2.9392843,2.9392843,22.018332,6.6217222,0,1,0,0,0,0,0,2,0
2918010,0,2.4607487,2.4607487,10.83956,7.5399885,0,1,0,0,0,0,0,1,0
2918011,0,11.173927,7.2504926,11.173927,31.781788,0,0,0,0,0,0,0,1,6
2918012,0,4.5868225,5.3539753,21.751583,14.467891,0,1,0,0,0,0,0,1,0
2918013,0,1.99085,1.99085,18.443174,1.99085,0,1,0,0,0,0,0,2,0
2918014,0,0.28867567,0.28867567,16.656796,10.406828,1,1,1,1,0,0,0,2,2
2919001,0,0.37696496,0.37696496,0.37696496,36.633808,1,1,1,1,0,0,0,3,2
2919002,0,0.37647867,0.37647867,0.37647867,36.456261,1,1,1,1,0,0,0,2,2
2919003,0,3.5336051,3.110934,5.9799848,35.364361,0,1,0,0,0,0,0,1,0
2919004,0,4.4036436,8.3188524,8.3188524,36.255081,0,1,0,0,0,0,0,1,0
2919005,0,1.5035648,7.0852146,8.1756678,36.844254,0,1,1,1,0,0,0,2,0
2919006,0,0.45320907,6.6207161,8.6702356,35.739002,0,1,0,0,0,0,0,1,0
2919007,0,1.761484,6.1245642,9.8430929,33.610619,0,0,0,0,0,0,0,1,6
2919008,0,6.6922846,0.65218496,6.6922846,33.678638,0,0,1,1,1,0,0,1,1
2919009,0,3.7210197,3.7210197,3.7210197,33.466766,0,1,1,1,0,0,0,1,0
2919010,0,6.1414108,6.1414108,6.9954977,29.63192,0,1,0,0,0,0,0,1,0
2919011,0,7.2494316,4.7340021,11.061996,26.445675,0,1,0,0,0,0,0,1,0
2919012,0,7.2461624,7.2461624,7.2461624,30.596041,0,1,0,0,0,0,0,1,0
2919013,0,4.2345829,5.3839779,5.3839779,36.813477,0,1,0,0,0,0,0,1,0
2919014,0,1.0800452,1.0800452,1.0800452,37.533596,1,1,0,0,0,0,0,1,2
2919015,0,7.5493498,5.5049891,7.5493498,37.530586,0,0,1,1,1,0,0,1,1
2919016,0,15.625226,6.253407,15.625226,32.45652,0,0,1,0,0,1,1,1,4
2919017,0,14.56551,5.7658758,14.56551,31.416868,0,0,1,1,1,0,0,1,1
2919018,0,11.560905,4.4804878,11.560905,34.082138,0,0,1,1,1,0,0,1,1
2919019,0,3.9596093,3.9596093,3.9596093,38.345375,0,1,0,0,0,0,0,1,0
2919020,0,3.2612085,3.2612085,3.2612085,37.965794,0,0,0,0,0,0,0,2,6
2919021,0,0.74721974,0.74721974,0.74721974,36.604431,1,0,0,0,0,0,0,2,2
2919022,0,6.4601521,4.5231862,6.4601521,35.360477,0,1,0,0,0,0,0,1,0
2919023,0,7.6908975,3.1131089,7.6908975,34.202881,0,1,0,0,0,0,0,1,0
2919024,0,3.3386416,3.3386416,3.3386416,33.826603,0,1,0,0,0,0,0,1,0
2919025,0,9.1019754,8.6388826,9.1019754,35.803886,0,0,1,1,1,0,0,1,1
2919026,0,10.815252,8.0022726,10.815252,35.222076,0,1,1,0,0,1,0,1,0
2919027,0,5.4411368,5.4411368,5.4411368,35.345364,0,1,0,0,0,0,0,1,0
2919028,0,1.8512516,1.8512516,1.8512516,35.665245,0,0,0,0,0,0,0,1,6
2919029,0,10.375538,5.4536195,14.582228,27.286005,0,1,1,1,0,0,0,1,0
2919030,0,10.779026,1.3196846,10.779026,32.435833,0,0,0,0,0,0,0,1,6
2919031,0,2.9461246,2.9461246,2.9461246,38.177502,1,1,0,0,0,0,0,3,2
2919032,0,13.220431,3.1703143,13.220431,30.216518,0,1,0,0,0,0,0,1,0
2919033,0,5.6644402,5.6644402,5.6644402,33.040634,0,1,0,0,0,0,0,1,0
2919034,0,1.9130424,4.644927,8.4771662,33.939152,1,1,0,0,0,0,0,1,2
2919035,0,1.3266042,1.3266042,1.3266042,37.461159,1,1,1,1,0,0,0,2,2
2919036,0,0.94721788,0.94721788,0.94721788,36.470081,1,1,1,1,0,0,0,2,2
2919037,0,0.5409416,0.5409416,0.5409416,36.21207,1,1,1,1,0,0,0,2,2
2919038,0,0.36667165,0.36667165,0.36667165,36.453999,1,1,1,1,0,0,0,2,2
2920001,0,0.11170471,0.11170471,16.90259,24.506655,1,0,1,1,1,0,0,2,1
2920002,0,5.92909,4.773325,11.248004,29.246088,0,0,0,0,0,0,0,1,6
2920003,0,5.9342256,5.9342256,12.536513,30.129318,0,0,1,1,1,0,0,1,1
2920004,0,3.0899453,3.0899453,17.160513,25.966337,0,0,1,1,1,0,0,2,1
2920005,0,4.5984931,4.5984931,19.867069,24.170004,0,0,0,0,0,0,0,1,6
2920006,0,3.6539474,3.6539474,15.530554,24.844353,0,0,0,0,0,0,0,1,6
2920007,0,3.7710686,2.5447097,7.3426065,33.77343,0,0,0,0,0,0,0,1,6
2920008,0,1.1719037,1.1719037,16.797493,24.323387,0,0,1,1,1,0,0,2,1
2920009,0,9.0195799,9.0195799,17.860643,24.031096,0,0,0,0,0,0,0,1,6
2920010,0,2.1148791,2.1148791,18.981876,22.549471,0,0,1,1,1,0,0,2,1
2920011,0,5.2084584,5.2084584,21.965582,21.005924,0,0,0,0,0,0,0,1,6
2920012,0,5.4396844,5.4396844,21.064491,19.446571,0,0,1,1,1,0,0,1,1
2920013,0,5.0940552,5.0940552,12.746153,27.879208,0,0,1,1,1,0,0,1,1
2920014,0,5.5393419,5.5393419,14.289628,28.342472,0,0,1,1,1,0,0,1,1
2920015,0,4.4987259,7.5258436,12.370125,31.111242,0,0,0,0,0,0,0,1,6
2920016,0,5.5890484,3.5189126,9.8755836,30.936375,0,0,0,0,0,0,0,1,6
2920017,0,6.7993736,4.126792,10.810574,29.565048,0,0,0,0,0,0,0,1,6
3001001,0,16.822203,14.313184,7.4069705,7.4069705,0,0,0,0,0,0,0,2,6
3001002,0,15.324336,12.759042,7.8841653,6.8170662,0,0,0,0,0,0,0,1,6
3001003,0,28.011393,24.638882,17.122629,17.093391,0,0,0,0,0,0,0,1,6
3001004,0,21.260805,23.261742,6.6326828,6.6326828,0,0,0,0,0,0,0,1,6
3001005,0,12.920483,12.920483,7.0140023,7.0140023,0,0,0,0,0,0,0,1,6
3001006,0,15.061136,13.74753,3.8772316,3.8772316,0,0,0,0,0,0,0,1,6
3001007,0,15.972242,18.15802,1.6691828,1.6691828,0,0,0,0,0,0,0,1,6
3001008,0,9.2704535,17.69521,9.0388098,9.0388098,0,0,0,0,0,0,0,2,6
3001009,0,12.885942,22.08819,9.8277807,9.8277807,0,0,0,0,0,0,0,1,6
3001010,0,5.666152,14.978757,13.595427,14.015743,0,0,0,0,0,0,0,2,6
3002006,0,0.25190857,0.25190857,0.25190857,0.25190857,1,0,1,1,1,0,0,2,1
3002009,0,1.6023644,10.635729,9.2650766,11.47606,0,0,0,0,0,0,0,2,6
3002010,0,7.6487565,11.351653,11.351653,9.2731609,0,0,0,0,0,0,0,1,6
3002011,0,1.0991642,8.2470188,6.8561535,8.9638491,0,0,0,0,0,0,0,1,6
3002012,0,4.4194345,7.6189666,7.6189666,7.4575119,0,0,0,0,0,0,0,2,6
3002013,0,5.4711838,5.4711838,0.64550328,5.4711838,0,0,0,0,0,0,0,1,6
3002014,0,6.6694546,6.6694546,6.348454,10.625075,0,0,0,0,0,0,0,1,6
3002015,0,5.3424153,11.024199,9.9005613,13.342577,0,0,0,0,0,0,0,2,6
3002016,0,4.9030972,0.67060488,1.2463297,0.67060488,0,0,0,0,0,0,0,1,6
3002017,0,7.5056262,3.6314795,4.2218127,3.2901099,0,0,0,0,0,0,0,1,6
3002018,0,11.217978,11.735714,9.49718,11.508195,0,0,0,0,0,0,0,1,6
3002019,0,9.0553026,9.0553026,4.7033358,9.0553026,0,0,0,0,0,0,0,2,6
3003001,0,8.6242771,4.354207,3.2306054,4.354207,0,0,0,0,0,0,0,1,6
3003003,0,0.47335392,0.47335392,0.47335392,0.47335392,1,0,1,1,1,0,0,3,1
3003007,0,6.4550509,3.9268558,3.9268558,3.9268558,0,0,0,0,0,0,0,1,6
3003008,0,7.773982,10.999141,10.30886,4.3977141,0,0,0,0,0,0,0,1,6
3003009,0,1.2986002,6.2162185,6.2162185,3.3063014,0,0,0,0,0,0,0,1,6
3003010,0,5.6483488,10.51602,10.264606,1.5222656,0,0,0,0,0,0,0,1,6
3003011,0,4.1513157,4.7677398,3.7015049,3.7015049,0,0,0,0,0,0,0,1,6
3003013,0,1.797815,1.797815,1.797815,1.797815,0,0,0,0,0,0,0,2,6
3003015,0,6.0497861,6.0662484,6.0497861,6.0497861,0,0,0,0,0,0,0,2,6
3003017,0,4.470417,0.18298545,0.18298545,0.18298545,0,0,0,0,0,0,0,1,6
3003018,0,6.2231393,11.69456,11.69456,3.4136209,0,0,0,0,0,0,0,1,6
3003019,0,4.3473015,4.3473015,4.3473015,3.4867468,0,0,0,0,0,0,0,1,6
3003020,0,5.5319366,5.3926787,5.5319366,5.0847745,0,0,0,0,0,0,0,1,6
3003021,0,3.7150452,3.7150452,3.7150452,3.7150452,0,0,0,0,0,0,0,1,6
3003022,0,11.214135,13.110804,12.794513,10.871095,0,0,0,0,0,0,0,1,6
3003023,0,4.248394,4.4025192,4.4025192,4.4025192,0,1,0,0,0,0,0,1,0
3003024,0,8.5193443,9.8193913,9.8193913,8.1382561,0,0,1,1,1,0,0,2,1
3004002,0,14.064718,11.648827,5.9104433,0.13873078,1,0,1,1,1,0,0,3,1
3004003,0,11.800977,7.8583498,6.9550142,2.6471872,0,0,0,0,0,0,0,1,6
3004004,0,14.048443,11.615931,5.8807483,0.10580003,1,0,1,1,1,0,0,2,1
3004005,0,10.624739,6.6989484,1.045734,5.5156555,0,0,0,0,0,0,0,1,6
3004006,0,22.551353,23.351154,17.553217,12.027281,0,0,0,0,0,0,0,1,6
3004007,0,21.235731,22.756332,16.529322,11.266735,0,0,0,0,0,0,0,1,6
3004008,0,19.507347,20.263929,14.082154,8.7718754,0,0,1,1,1,0,0,2,1
3004009,0,25.635759,23.714611,18.889208,13.118155,0,0,0,0,0,0,0,1,6
3004010,0,22.058878,20.265549,15.189838,9.4288673,0,0,0,0,0,0,0,1,6
3004011,0,20.820009,19.622581,14.21842,8.513176,0,0,0,0,0,0,0,1,6
3004012,0,18.452177,16.678541,11.30814,5.561729,0,0,1,1,1,0,0,2,1
3004013,0,10.363435,5.9897628,2.3943489,5.6731348,0,0,1,1,1,0,0,2,1
3004014,0,13.720004,9.53755,6.4518118,3.5557973,0,0,0,0,0,0,0,1,6
3005001,0,5.7244582,13.27414,4.9124832,7.001792,0,1,0,0,0,0,0,1,0
3005002,0,4.5422049,14.302347,4.7565703,5.4221911,0,1,0,0,0,0,0,1,0
3005003,0,14.428302,19.838148,12.425779,9.4202538,0,1,0,0,0,0,0,1,0
3005004,0,11.797091,18.575336,11.009927,9.3003531,0,1,0,0,0,0,0,2,0
3005005,0,4.5620751,6.9633927,0.34884119,3.4798546,0,1,0,0,0,0,0,1,0
3005006,0,6.4892173,10.148783,3.4437835,5.4981108,0,1,0,0,0,0,0,1,0
3005007,0,2.3599644,4.7508674,2.2679236,3.7581372,0,1,0,0,0,0,0,1,0
3005009,0,12.173005,16.675394,9.2353115,6.7607532,0,1,0,0,0,0,0,1,0
3005010,0,13.061088,17.895695,10.476099,7.7052307,0,1,0,0,0,0,0,1,0
3005011,0,12.687428,20.850206,13.274668,10.836165,0,1,0,0,0,0,0,1,0
3005012,0,11.757957,18.532448,10.966612,9.2714205,0,1,0,0,0,0,0,2,0
3005013,0,3.3892143,9.8950491,0.24902195,4.9283271,1,1,0,0,0,0,0,2,2
3005015,0,5.8108463,5.9808555,1.3677821,0.60891485,0,0,0,0,0,0,0,2,6
3006002,0,1.8324193,5.1467133,1.8324193,5.1467133,0,0,0,0,0,0,0,1,6
3006006,0,3.5442867,12.629056,12.924219,16.284605,0,0,0,0,0,0,0,1,6
3006009,0,3.6509852,19.733946,3.6509852,3.6509852,0,0,1,1,1,0,0,1,1
3006016,0,10.483924,13.148019,10.483924,10.483924,0,0,0,0,0,0,0,1,6
3006017,0,1.0109774,17.105513,1.0109774,1.0109774,1,0,1,1,1,0,0,3,1
3006018,0,10.242361,13.203844,10.242361,10.242361,0,0,1,1,1,0,0,2,1
3006019,0,6.3064213,17.109707,6.3064213,6.3064213,0,0,0,0,0,0,0,1,6
3006021,0,3.1037443,11.978165,8.8780317,11.978165,0,0,0,0,0,0,0,1,6
3006022,0,2.778306,5.9902568,3.8765202,5.9902568,0,0,0,0,0,0,0,1,6
3006025,0,1.1813232,13.315397,1.3412654,4.7488184,0,0,0,0,0,0,0,1,6
3006026,0,11.252773,12.42557,11.252773,11.472233,0,0,0,0,0,0,0,1,6
3006027,0,6.6563768,17.653833,6.6563768,6.2659526,0,0,0,0,0,0,0,1,6
3007002,0,0.98551768,16.11368,4.2309041,5.2812457,0,1,1,1,0,0,0,2,0
3007003,0,4.1678891,12.724853,3.9895117,6.1177883,0,1,0,0,0,0,0,1,0
3007004,0,5.1818924,10.93843,4.8560863,9.6947947,0,1,0,0,0,0,0,1,0
3007005,0,3.2585876,13.836045,6.5037446,7.3776722,0,0,0,0,0,0,0,1,6
3007006,0,4.0038185,14.324119,6.0946374,7.9154396,0,1,1,1,0,0,0,1,0
3007007,0,3.666316,14.340705,7.4107327,9.20928,0,1,0,0,0,0,0,1,0
3007008,0,4.3066506,13.656074,7.7271276,9.2128067,0,1,0,0,0,0,0,1,0
3007009,0,4.674243,9.9488735,11.524147,12.781456,0,0,0,0,0,0,0,1,6
3007010,0,3.7572501,13.270293,4.6876898,6.7276268,1,1,0,0,0,0,0,2,2
3007012,0,4.658772,12.219186,4.7796879,6.9047008,0,1,0,0,0,0,0,1,0
3008001,0,10.993531,6.2220888,15.094042,15.378443,0,1,0,0,0,0,0,1,0
3008002,0,3.5939283,17.961973,3.5939283,3.5939283,0,1,0,0,0,0,0,1,0
