FACILITY_ID,FACILITY_TYPE,URBAN,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,ON_GRID,ON_GRID_AVL,SOLAR_ONL,SOLAR_INC,DIESEL_ONL,DIESEL_INC
2908011,1,0,15,8,17,32,0,0,0,0,0,0
2908012,1,0,13,9,22,22,0,0,1,1,0,0
2909001,3,1,12,0,19,32,1,0,0,0,0,1
2909002,1,0,14,0,17,29,1,0,0,0,0,0
2909003,1,0,9,4,16,32,1,0,0,0,0,0
2909004,2,0,6,8,11,34,1,0,0,0,0,1
2909005,2,0,17,10,13,23,0,0,0,0,0,0
2909006,1,0,13,12,23,28,0,0,1,1,0,0
2909007,1,0,6,6,17,27,1,0,0,0,0,0
2909008,2,0,9,9,17,30,1,0,0,0,0,1
2909009,1,0,12,5,17,29,0,0,0,0,0,0
2909010,1,0,18,13,11,20,0,0,0,0,0,0
2909011,1,0,13,1,18,29,0,0,0,0,0,0
2909012,1,0,7,8,16,32,0,0,0,0,0,0
2909013,1,0,9,3,17,34,0,0,1,1,0,0
2910001,1,0,11,10,10,14,1,0,0,1,0,0
2910002,2,0,13,10,10,17,1,0,0,1,0,0
2910003,3,1,3,0,9,21,1,0,0,1,0,0
2910004,1,0,7,5,10,18,0,0,0,0,0,0
2910005,1,0,7,7,13,29,1,0,0,0,0,0
2910006,2,0,7,7,9,31,1,0,0,0,0,0
2910007,1,0,6,6,12,29,1,0,0,1,0,0
2910008,1,0,8,6,9,16,1,0,0,0,0,0
2910009,1,1,5,4,5,16,1,0,0,1,0,0
2910010,1,0,3,3,3,15,1,0,0,1,0,0
2910011,1,0,3,3,3,12,1,0,0,1,0,0
2910012,1,0,4,4,13,23,1,0,0,1,0,0
2910013,1,1,7,5,14,23,1,0,0,1,0,0
2910014,1,0,7,7,7,13,1,0,0,0,0,0
2911001,3,1,0,0,9,20,1,0,0,0,0,0
2911002,2,1,1,1,8,19,1,0,0,1,0,0
2911003,2,1,1,1,10,21,1,0,0,1,0,0
2911004,2,0,6,6,16,20,1,0,0,0,0,0
2911005,1,0,5,5,13,19,1,0,0,0,0,0
2911006,1,0,2,2,14,23,1,0,0,0,0,0
2911007,2,1,1,1,9,20,1,0,0,1,0,0
2911008,1,0,4,4,14,25,1,0,0,0,0,0
2911009,2,0,0,0,4,14,1,0,0,0,0,0
2911010,1,0,4,1,4,14,1,0,0,0,0,0
2911011,2,1,0,0,9,20,1,0,0,1,0,0
2911012,2,0,1,1,1,15,0,0,0,1,0,1
2911013,1,0,1,1,1,15,0,0,0,0,0,0
2911014,1,0,3,3,10,26,1,0,0,0,0,0
2911015,2,1,0,0,4,13,1,0,0,1,0,0
2911016,2,0,0,0,5,14,0,0,0,0,0,0
2911017,2,1,0,0,9,20,1,0,0,1,0,0
2911018,2,1,0,0,9,20,1,0,0,1,0,0
2911019,3,1,1,1,9,19,1,0,0,1,0,0
2912001,2,0,4,6,12,7,1,0,0,1,0,0
2912002,1,0,5,5,16,13,0,0,0,0,0,0
2912003,2,1,0,0,11,17,0,0,1,1,0,0
2912004,1,0,4,4,7,20,0,0,0,0,0,0
2912005,2,0,3,3,8,17,1,0,0,1,0,0
2912006,1,0,6,6,9,14,0,0,0,0,0,0
2912007,1,0,7,7,16,19,0,0,0,0,0,0
2912008,1,0,8,0,12,24,0,0,1,1,0,0
2912009,1,0,11,2,13,26,0,0,1,1,0,0
2912010,1,0,6,0,14,12,0,0,1,1,0,0
2912011,1,0,6,3,23,9,0,0,0,0,0,0
2912012,1,0,5,1,19,7,0,0,0,0,0,0
2912013,1,0,11,3,17,15,0,0,0,0,0,0
2912014,1,0,5,8,11,18,0,0,0,0,0,0
2912015,1,0,5,5,12,15,0,0,1,1,0,0
2912016,1,0,9,6,15,12,0,0,1,1,0,0
2912017,1,0,12,6,9,29,0,0,0,0,0,0
2912018,1,0,3,2,22,5,0,0,1,1,0,0
2912019,2,1,5,7,12,8,1,0,0,1,0,0
2912020,2,1,5,7,12,8,1,0,0,1,0,0
2912021,1,0,6,7,14,9,1,0,0,0,0,0
2912022,1,0,7,5,7,24,0,0,0,0,0,0
2912023,1,1,4,3,21,5,0,0,1,1,0,0
2912024,1,0,3,3,12,18,0,0,0,0,0,0
2912025,1,0,6,4,13,21,0,0,0,0,0,0
2912026,1,0,5,6,11,8,1,0,0,0,0,0
2912027,1,0,4,4,17,7,1,0,0,1,0,0
2913001,2,0,17,3,14,35,0,0,0,0,1,1
2913002,3,1,19,0,15,35,0,0,1,1,0,0
2913003,1,0,16,3,16,38,0,0,0,0,0,0
2913004,1,0,16,8,11,27,0,0,0,0,0,0
2913005,1,0,16,6,9,29,0,0,0,0,0,0
2913006,1,0,19,4,15,32,0,0,0,0,0,0
2913007,1,0,19,6,19,34,0,0,0,0,0,0
2913008,1,0,16,3,15,36,0,0,0,0,0,0
2913009,2,0,19,5,19,35,1,0,0,0,0,0
2913010,1,0,19,3,18,37,0,0,0,0,0,0
2913011,1,0,18,3,12,32,0,0,0,0,0,0
2913012,1,0,17,6,10,29,0,0,0,0,0,0
2913013,1,0,16,6,9,29,0,0,0,0,0,0
2913014,1,0,14,7,8,29,0,0,0,0,0,0
2913015,1,0,14,6,10,31,0,0,0,0,0,0
2913016,1,0,15,6,9,31,0,0,0,0,0,0
2913017,1,0,17,5,16,32,0,0,0,0,0,0
2913018,1,0,20,1,14,33,0,0,0,0,0,0
2914001,3,1,1,6,7,19,0,0,1,1,0,0
2914002,1,0,3,8,5,21,0,0,1,1,0,0
2914003,1,0,5,8,3,23,0,0,1,1,0,0
2914004,1,0,7,10,2,25,0,0,0,0,0,0
2914005,1,0,5,8,5,20,0,0,1,1,0,0
2914006,1,0,11,12,4,24,0,0,0,0,0,0
2914007,1,0,6,10,2,22,0,0,1,1,0,0
2914008,1,0,7,7,5,18,0,0,1,1,0,0
2914009,1,0,4,4,8,16,0,0,0,0,0,0
2914010,1,0,3,5,9,17,0,0,1,1,0,0
2914011,1,0,2,9,7,20,0,0,0,0,0,0
2914012,1,0,8,8,6,18,0,0,0,0,0,0
2914013,1,0,13,11,6,24,0,0,0,0,0,0
2914014,1,0,11,12,5,21,0,0,0,0,0,0
2915001,1,0,8,5,12,15,1,0,0,0,0,0
2915002,1,0,9,4,12,16,0,0,0,0,0,0
2915003,1,0,5,5,10,14,1,0,0,0,0,0
2915004,2,0,4,4,9,14,0,0,0,0,1,1
2915005,1,0,8,4,14,18,1,0,0,0,0,0
2915006,1,0,7,5,12,16,1,0,0,0,0,0
2915007,1,1,0,4,16,4,1,0,0,0,0,0
2915008,2,1,1,3,16,3,1,0,0,0,0,0
2915009,1,0,2,2,22,4,0,0,0,0,1,1
2915010,1,1,2,2,19,3,0,0,0,0,0,0
2915011,2,0,3,3,11,16,1,0,0,0,0,0
2915012,1,1,2,2,18,2,0,0,0,0,0,0
2915013,2,1,1,1,20,3,0,0,0,0,0,0
2915014,2,1,2,5,14,5,0,0,0,0,0,0
2915015,2,1,1,1,18,1,0,0,0,0,0,0
2915016,2,1,0,0,17,0,1,0,0,1,0,0
2915017,3,1,1,1,19,2,1,0,0,1,0,0
2915018,2,1,2,2,16,2,1,0,0,0,0,0
2915019,2,1,1,1,18,2,1,0,0,0,0,0
2915020,2,1,2,2,21,4,1,0,0,1,0,0
2915021,3,1,0,0,18,0,1,0,0,1,0,0
2915022,3,1,0,0,17,0,1,0,0,1,0,0
2915023,2,1,0,0,17,0,1,0,0,1,0,0
2915024,3,1,2,2,16,2,1,0,0,0,0,0
2915025,2,1,1,1,16,1,1,0,0,1,0,0
2915026,2,1,1,1,20,3,1,0,0,1,0,0
2915027,1,1,9,3,13,17,1,0,0,0,0,0
2915028,2,1,2,5,14,5,1,0,0,0,0,0
2915029,2,1,0,0,17,0,1,0,0,0,0,0
2915030,2,1,1,1,18,1,1,0,0,1,0,0
2915031,1,0,8,4,12,15,0,0,0,0,0,0
2916001,1,0,8,6,18,20,1,0,0,0,0,0
2916002,1,0,13,3,14,16,1,0,0,0,0,0
2916003,3,1,12,0,12,14,1,0,0,1,0,0
2916004,1,0,11,5,15,16,1,0,0,0,0,0
2916005,1,0,12,8,16,16,1,0,0,1,0,0
2916006,1,0,10,6,10,10,1,0,0,1,0,0
2916007,1,0,7,6,7,8,1,0,0,1,0,0
2916008,1,0,9,4,9,11,1,0,0,1,0,0
2916009,1,0,10,5,17,18,1,0,0,0,0,0
2916010,1,0,11,3,11,12,1,0,0,1,0,0
2916011,1,0,13,3,15,17,1,0,0,0,0,0
2917001,3,1,6,6,26,10,1,0,0,1,0,0
2917002,2,1,5,5,29,15,1,0,0,1,0,0
2917003,2,0,9,4,26,16,0,0,1,1,0,0
2917004,1,0,13,6,21,16,0,0,0,0,0,0
2917005,1,0,11,6,20,19,0,0,1,1,0,0
2917006,1,0,8,8,26,12,0,0,0,0,0,0
2917007,1,0,7,7,28,11,1,0,0,0,0,0
2917008,1,0,5,5,26,9,0,0,0,0,0,0
2917009,2,1,5,5,29,15,1,0,0,1,0,0
2917010,2,0,4,5,26,14,0,0,0,0,0,0
2917011,1,0,13,5,16,18,0,0,0,0,0,0
2917012,2,0,2,3,23,16,1,0,0,1,0,0
2917013,1,0,13,5,19,18,0,0,0,0,0,0
2917014,1,0,6,6,22,23,0,0,1,1,0,0
2917015,1,0,12,6,17,19,1,0,0,1,0,0
2917016,2,0,2,3,23,16,1,0,0,1,0,0
2917017,1,0,12,7,22,15,0,0,0,0,0,0
2918001,1,0,1,5,21,10,1,0,0,0,0,0
2918002,2,1,0,0,17,11,1,0,0,1,0,0
2918003,1,0,3,7,21,11,1,0,0,0,0,0
2918004,1,0,2,2,13,10,1,0,0,0,0,0
2918005,1,0,7,4,9,9,1,0,0,0,0,0
2918006,2,0,4,2,15,4,1,0,0,0,0,0
2918007,1,0,10,5,10,29,0,0,0,0,0,0
2918008,1,0,12,4,13,29,0,0,0,0,0,0
2918009,2,0,3,3,22,7,1,0,0,0,0,0
2918010,1,0,2,2,11,8,1,0,0,0,0,0
2918011,1,0,11,7,11,32,0,0,0,0,0,0
2918012,1,0,5,5,22,14,1,0,0,0,0,0
2918013,2,0,2,2,18,2,1,0,0,0,0,0
2918014,2,1,0,0,17,10,1,0,0,1,0,0
2919001,3,1,0,0,0,37,1,0,0,1,0,0
2919002,2,1,0,0,0,36,1,0,0,1,0,0
2919003,1,0,4,3,6,35,1,0,0,0,0,0
2919004,1,0,4,8,8,36,1,0,0,0,0,0
2919005,2,0,2,7,8,37,1,0,0,1,0,0
2919006,1,0,0,7,9,36,1,0,0,0,0,0
2919007,1,0,2,6,10,34,0,0,0,0,0,0
2919008,1,0,7,1,7,34,0,0,1,1,0,0
2919009,1,0,4,4,4,33,1,0,0,1,0,0
2919010,1,0,6,6,7,30,1,0,0,0,0,0
2919011,1,0,7,5,11,26,1,0,0,0,0,0
2919012,1,0,7,7,7,31,1,0,0,0,0,0
2919013,1,0,4,5,5,37,1,0,0,0,0,0
2919014,1,1,1,1,1,38,1,0,0,0,0,0
2919015,1,0,8,6,8,38,0,0,1,1,0,0
2919016,1,0,16,6,16,32,0,0,0,0,1,1
2919017,1,0,15,6,15,31,0,0,1,1,0,0
2919018,1,0,12,4,12,34,0,0,1,1,0,0
2919019,1,0,4,4,4,38,1,0,0,0,0,0
2919020,2,0,3,3,3,38,0,0,0,0,0,0
2919021,2,1,1,1,1,37,0,0,0,0,0,0
2919022,1,0,6,5,6,35,1,0,0,0,0,0
2919023,1,0,8,3,8,34,1,0,0,0,0,0
2919024,1,0,3,3,3,34,1,0,0,0,0,0
2919025,1,0,9,9,9,36,0,0,1,1,0,0
2919026,1,0,11,8,11,35,1,0,0,0,0,1
2919027,1,0,5,5,5,35,1,0,0,0,0,0
2919028,1,0,2,2,2,36,0,0,0,0,0,0
2919029,1,0,10,5,15,27,1,0,0,1,0,0
2919030,1,0,11,1,11,32,0,0,0,0,0,0
2919031,3,1,3,3,3,38,1,0,0,0,0,0
2919032,1,0,13,3,13,30,1,0,0,0,0,0
2919033,1,0,6,6,6,33,1,0,0,0,0,0
2919034,1,1,2,5,8,34,1,0,0,0,0,0
2919035,2,1,1,1,1,37,1,0,0,1,0,0
2919036,2,1,1,1,1,36,1,0,0,1,0,0
2919037,2,1,1,1,1,36,1,0,0,1,0,0
2919038,2,1,0,0,0,36,1,0,0,1,0,0
2920001,2,1,0,0,17,25,0,0,1,1,0,0
2920002,1,0,6,5,11,29,0,0,0,0,0,0
2920003,1,0,6,6,13,30,0,0,1,1,0,0
2920004,2,0,3,3,17,26,0,0,1,1,0,0
2920005,1,0,5,5,20,24,0,0,0,0,0,0
2920006,1,0,4,4,16,25,0,0,0,0,0,0
2920007,1,0,4,3,7,34,0,0,0,0,0,0
2920008,2,0,1,1,17,24,0,0,1,1,0,0
2920009,1,0,9,9,18,24,0,0,0,0,0,0
2920010,2,0,2,2,19,23,0,0,1,1,0,0
2920011,1,0,5,5,22,21,0,0,0,0,0,0
2920012,1,0,5,5,21,19,0,0,1,1,0,0
2920013,1,0,5,5,13,28,0,0,1,1,0,0
2920014,1,0,6,6,14,28,0,0,1,1,0,0
2920015,1,0,4,8,12,31,0,0,0,0,0,0
2920016,1,0,6,4,10,31,0,0,0,0,0,0
2920017,1,0,7,4,11,30,0,0,0,0,0,0
3001001,2,0,17,14,7,7,0,0,0,0,0,0
3001002,1,0,15,13,8,7,0,0,0,0,0,0
3001003,1,0,28,25,17,17,0,0,0,0,0,0
3001004,1,0,21,23,7,7,0,0,0,0,0,0
3001005,1,0,13,13,7,7,0,0,0,0,0,0
3001006,1,0,15,14,4,4,0,0,0,0,0,0
3001007,1,0,16,18,2,2,0,0,0,0,0,0
3001008,2,0,9,18,9,9,0,0,0,0,0,0
3001009,1,0,13,22,10,10,0,0,0,0,0,0
3001010,2,0,6,15,14,14,0,0,0,0,0,0
3002006,2,1,0,0,0,0,0,0,1,1,0,0
3002009,2,0,2,11,9,11,0,0,0,0,0,0
3002010,1,0,8,11,11,9,0,0,0,0,0,0
3002011,1,0,1,8,7,9,0,0,0,0,0,0
3002012,2,0,4,8,8,7,0,0,0,0,0,0
3002013,1,0,5,5,1,5,0,0,0,0,0,0
3002014,1,0,7,7,6,11,0,0,0,0,0,0
3002015,2,0,5,11,10,13,0,0,0,0,0,0
3002016,1,0,5,1,1,1,0,0,0,0,0,0
3002017,1,0,8,4,4,3,0,0,0,0,0,0
3002018,1,0,11,12,9,12,0,0,0,0,0,0
3002019,2,0,9,9,5,9,0,0,0,0,0,0
3003001,1,0,9,4,3,4,0,0,0,0,0,0
3003003,3,1,0,0,0,0,0,0,1,1,0,0
3003007,1,0,6,4,4,4,0,0,0,0,0,0
3003008,1,0,8,11,10,4,0,0,0,0,0,0
3003009,1,0,1,6,6,3,0,0,0,0,0,0
3003010,1,0,6,11,10,2,0,0,0,0,0,0
3003011,1,0,4,5,4,4,0,0,0,0,0,0
3003013,2,0,2,2,2,2,0,0,0,0,0,0
3003015,2,0,6,6,6,6,0,0,0,0,0,0
3003017,1,0,4,0,0,0,0,0,0,0,0,0
3003018,1,0,6,12,12,3,0,0,0,0,0,0
3003019,1,0,4,4,4,3,0,0,0,0,0,0
3003020,1,0,6,5,6,5,0,0,0,0,0,0
3003021,1,0,4,4,4,4,0,0,0,0,0,0
3003022,1,0,11,13,13,11,0,0,0,0,0,0
3003023,1,0,4,4,4,4,1,0,0,0,0,0
3003024,2,0,9,10,10,8,0,0,1,1,0,0
3004002,3,1,14,12,6,0,0,0,1,1,0,0
3004003,1,0,12,8,7,3,0,0,0,0,0,0
3004004,2,1,14,12,6,0,0,0,1,1,0,0
3004005,1,0,11,7,1,6,0,0,0,0,0,0
3004006,1,0,23,23,18,12,0,0,0,0,0,0
3004007,1,0,21,23,17,11,0,0,0,0,0,0
3004008,2,0,20,20,14,9,0,0,1,1,0,0
3004009,1,0,26,24,19,13,0,0,0,0,0,0
3004010,1,0,22,20,15,9,0,0,0,0,0,0
3004011,1,0,21,20,14,9,0,0,0,0,0,0
3004012,2,0,18,17,11,6,0,0,1,1,0,0
3004013,2,0,10,6,2,6,0,0,1,1,0,0
3004014,1,0,14,10,6,4,0,0,0,0,0,0
3005001,1,0,6,13,5,7,1,0,0,0,0,0
3005002,1,0,5,14,5,5,1,0,0,0,0,0
3005003,1,0,14,20,12,9,1,0,0,0,0,0
3005004,2,0,12,19,11,9,1,0,0,0,0,0
3005005,1,0,5,7,0,3,1,0,0,0,0,0
3005006,1,0,6,10,3,5,1,0,0,0,0,0
3005007,1,0,2,5,2,4,1,0,0,0,0,0
3005009,1,0,12,17,9,7,1,0,0,0,0,0
3005010,1,0,13,18,10,8,1,0,0,0,0,0
3005011,1,0,13,21,13,11,1,0,0,0,0,0
3005012,2,0,12,19,11,9,1,0,0,0,0,0
3005013,2,1,3,10,0,5,1,0,0,0,0,0
3005015,2,0,6,6,1,1,0,0,0,0,0,0
3006002,1,0,2,5,2,5,0,0,0,0,0,0
3006006,1,0,4,13,13,16,0,0,0,0,0,0
3006009,1,0,4,20,4,4,0,0,1,1,0,0
3006016,1,0,10,13,10,10,0,0,0,0,0,0
3006017,3,1,1,17,1,1,0,0,1,1,0,0
3006018,2,0,10,13,10,10,0,0,1,1,0,0
3006019,1,0,6,17,6,6,0,0,0,0,0,0
3006021,1,0,3,12,9,12,0,0,0,0,0,0
3006022,1,0,3,6,4,6,0,0,0,0,0,0
3006025,1,0,1,13,1,5,0,0,0,0,0,0
3006026,1,0,11,12,11,11,0,0,0,0,0,0
3006027,1,0,7,18,7,6,0,0,0,0,0,0
3007002,2,0,1,16,4,5,1,0,0,1,0,0
3007003,1,0,4,13,4,6,1,0,0,0,0,0
3007004,1,0,5,11,5,10,1,0,0,0,0,0
3007005,1,0,3,14,7,7,0,0,0,0,0,0
3007006,1,0,4,14,6,8,1,0,0,1,0,0
3007007,1,0,4,14,7,9,1,0,0,0,0,0
3007008,1,0,4,14,8,9,1,0,0,0,0,0
3007009,1,0,5,10,12,13,0,0,0,0,0,0
3007010,2,1,4,13,5,7,1,0,0,0,0,0
3007012,1,0,5,12,5,7,1,0,0,0,0,0
3008001,1,0,11,6,15,15,1,0,0,0,0,0
3008002,1,0,4,18,4,4,1,0,0,0,0,0
3008003,2,0,6,11,10,10,1,0,0,0,0,0
3008004,1,0,11,13,13,13,1,0,0,0,0,0
3008005,1,0,10,4,16,17,0,0,0,0,0,0
3008006,1,0,6,17,6,6,1,0,0,0,0,0
3008007,1,0,9,3,20,20,0,0,0,0,0,0
3008008,1,0,12,1,21,21,0,0,0,0,0,0
3008009,1,0,5,12,15,18,0,0,0,0,0,0
3008010,1,0,5,13,8,8,1,0,0,0,0,0
3008011,2,1,9,18,9,9,1,0,0,0,0,0
3008012,2,1,9,18,9,9,1,0,0,0,0,0
3008013,1,1,9,18,9,9,0,0,0,0,0,0
3009001,1,0,18,12,15,15,0,0,0,0,0,0
3009002,1,0,10,7,12,12,0,0,0,0,0,0
3009003,1,0,13,9,13,13,0,0,0,0,0,0
3009004,1,0,10,10,10,10,0,0,0,0,0,0
3009006,1,0,17,6,17,17,0,0,0,0,0,0
3009007,1,0,17,10,17,17,0,0,0,0,0,0
3009008,2,0,6,8,6,6,0,0,0,0,0,0
3009009,1,0,7,10,7,7,0,0,0,0,0,0
3009010,1,0,6,9,6,6,0,0,0,0,0,0
3009011,1,0,12,14,12,12,0,0,0,0,0,0
3009012,1,0,9,15,13,13,0,0,0,0,0,0
3009013,2,1,11,12,11,11,0,0,0,0,0,0
3009014,1,0,6,6,6,21,0,0,0,0,0,0
3009015,1,0,12,8,17,17,0,0,0,0,0,0
3009016,2,0,14,12,14,14,0,0,0,0,0,0
3009017,1,0,8,8,6,6,0,0,0,0,0,0
3009018,1,0,14,11,12,12,0,0,0,0,0,0
3102001,1,0,14,19,14,48,0,0,0,0,0,0
3102002,1,0,7,14,7,52,0,0,0,0,0,0
3102003,2,0,4,22,4,46,0,0,0,0,0,0
3102004,2,0,3,18,3,52,0,0,0,0,0,0
3102005,1,0,3,17,3,53,0,0,0,0,0,0
3102006,2,0,7,20,7,44,0,0,0,0,0,0
3102007,1,0,5,20,5,45,0,0,0,0,0,0
3102008,1,0,7,22,7,50,0,0,0,0,0,0
3102009,2,0,6,18,6,53,0,0,0,0,0,0
3102010,1,0,5,17,5,53,0,0,0,0,1,1
3102011,1,0,8,17,9,41,0,0,0,0,0,0
3102012,1,0,10,21,10,52,0,0,0,0,0,0
3102013,2,1,0,20,0,50,0,0,0,0,0,0
3102014,3,1,1,21,1,49,0,0,1,1,0,0
3102015,1,0,5,23,5,47,0,0,0,0,0,0
3102016,1,0,4,22,4,48,0,0,0,0,0,0
3102017,1,0,12,13,12,41,0,0,0,0,0,0
3102018,1,0,8,17,8,45,0,0,0,0,0,0
3102019,2,0,12,15,12,42,0,0,1,1,0,0
3102020,2,0,11,13,11,40,0,0,0,0,0,0
3102021,2,0,8,16,8,42,0,0,1,1,0,0
3102022,1,0,10,14,10,39,0,0,0,0,0,0
3102023,1,0,9,14,9,41,0,0,0,0,0,0
3102024,2,0,7,16,7,43,0,0,0,0,0,0
3102025,2,0,14,10,14,36,0,0,0,0,0,0
3103001,2,0,13,9,23,23,0,0,1,1,0,0
3103002,2,0,17,5,21,28,0,0,1,1,0,0
3103003,2,0,8,8,10,22,0,0,0,0,0,0
3103004,1,0,10,11,16,16,0,0,0,0,0,0
3103005,2,0,3,28,17,47,0,0,1,1,0,0
3103006,1,0,8,8,16,18,0,0,1,1,0,0
3103007,2,0,14,5,20,33,0,0,1,1,0,0
3103008,2,0,16,7,18,34,0,0,1,1,0,0
3103009,1,0,18,4,20,31,0,0,0,0,0,0
3103010,2,0,12,16,20,43,0,0,1,1,0,0
3103011,3,0,14,3,18,26,0,0,1,1,0,0
3103012,2,0,13,2,16,28,0,0,1,1,0,0
3103013,1,0,12,4,15,24,0,0,0,0,0,0
3103014,2,0,11,9,19,20,0,0,1,1,0,0
3103015,1,0,11,12,18,18,0,0,1,1,0,0
3103016,1,0,11,10,19,19,0,0,1,1,0,0
3103017,1,0,10,9,18,19,0,0,1,1,0,0
3103018,2,0,9,13,17,17,0,0,1,1,0,0
3103019,1,0,13,6,19,23,0,0,1,1,0,0
3104001,1,0,3,24,13,44,0,0,0,0,0,0
3104002,1,0,3,22,11,43,0,0,0,0,0,0
3104003,2,0,4,27,17,45,0,0,0,0,0,0
3104004,1,0,2,22,12,43,0,0,0,0,0,0
3104005,1,0,4,24,18,41,0,0,0,0,0,0
3104006,2,0,7,19,20,35,0,0,0,0,0,0
3104007,1,0,3,20,16,38,0,0,0,0,0,0
3104008,2,0,2,23,12,44,0,0,0,0,0,0
3104009,2,0,5,22,19,38,0,0,0,0,0,0
3104010,1,0,5,23,19,39,0,0,0,0,0,0
3104012,2,0,5,26,18,43,0,0,0,0,0,0
3104013,2,0,5,20,10,42,0,0,0,0,0,0
3104014,1,0,6,22,8,45,0,0,0,0,0,0
3104015,1,0,6,21,8,44,0,0,0,0,0,0
3104016,2,0,2,20,14,40,0,0,0,0,0,0
3104017,1,0,2,20,15,39,0,0,0,0,0,0
3104018,1,0,5,18,16,37,0,0,0,0,0,0
3104019,2,1,1,22,15,41,0,0,0,1,0,0
3104020,1,0,2,24,16,42,0,0,0,0,0,0
3105001,2,0,4,28,15,47,0,0,0,0,0,0
3105002,1,0,17,24,24,52,0,0,0,0,0,0
3105003,1,0,14,30,30,46,0,0,0,0,0,0
3105004,1,0,5,27,15,47,0,0,0,0,0,0
3105005,1,0,3,24,19,51,0,0,0,0,1,1
3105006,1,0,10,24,12,52,0,0,0,0,0,0
3105007,1,0,3,28,18,45,0,0,0,0,0,0
3105008,1,0,7,24,7,47,0,0,0,0,1,1
3105009,2,1,0,27,20,48,0,0,1,1,0,0
3105010,2,0,6,26,14,50,0,0,0,0,0,0
3105011,1,0,8,24,10,49,0,0,0,0,1,1
3105012,1,0,9,22,9,51,0,0,0,0,1,1
3105013,1,0,8,25,12,49,0,0,0,0,0,0
3105014,1,0,2,29,20,46,0,0,0,0,0,0
3105015,1,0,4,27,18,44,0,0,0,0,0,0
3105016,1,0,5,30,23,44,0,0,0,0,0,0
3106001,1,0,10,15,10,40,0,0,0,0,0,0
3106002,2,1,10,14,12,38,0,0,0,0,0,0
3106003,1,0,12,12,13,37,0,0,0,0,0,0
3106004,1,0,7,15,15,36,0,0,0,0,0,0
3106005,1,0,13,9,19,31,0,0,0,0,0,0
3106006,1,0,11,13,21,30,0,0,0,0,0,0
3106007,1,0,11,14,21,31,0,0,0,0,0,0
3106008,2,0,13,11,21,29,0,0,0,0,0,0
3106009,1,0,15,9,24,26,0,0,0,0,0,0
3106010,2,0,7,18,9,42,0,0,0,0,0,0
3106011,1,0,7,20,8,43,0,0,0,0,0,0
3106012,1,0,6,18,10,41,0,0,0,0,0,0
3106013,1,0,10,12,16,34,0,0,0,0,0,0
3106014,1,0,7,15,18,18,0,0,0,0,0,0
3106015,1,0,6,15,15,15,0,0,0,0,0,0
3106016,2,0,12,16,26,26,0,0,0,0,0,0
3106017,1,0,7,16,21,21,0,0,0,0,0,0
3201001,1,0,536,520,463,520,0,1,0,0,0,0
3201002,2,0,564,547,472,547,0,1,1,1,0,0
3201003,2,0,564,547,472,547,0,1,0,0,0,0
3201004,3,1,549,531,443,531,1,1,0,0,0,0
3201005,2,0,543,526,441,526,0,1,0,0,0,0
3201006,2,0,536,518,440,518,0,1,1,1,0,0
3201007,1,0,526,508,434,508,0,1,0,0,0,0
3201008,1,0,570,553,463,553,0,1,0,0,0,0
3201009,2,0,552,535,454,535,0,1,0,0,0,0
3201010,2,0,569,550,453,550,0,1,0,0,0,0
3201011,3,1,551,533,443,533,0,1,0,0,0,0
3201012,1,1,549,531,443,531,1,1,0,1,0,0
3201013,1,0,538,521,454,521,0,1,0,0,0,0
3201014,1,0,582,563,462,563,0,1,0,0,0,0
3201015,2,0,586,568,472,568,0,1,0,0,0,0
3202001,2,0,493,476,427,476,0,1,0,0,0,0
3202002,2,0,513,497,438,497,0,1,0,0,0,0
3202003,3,0,496,478,416,478,1,1,0,1,0,0
3202007,1,0,496,479,416,479,0,1,0,0,0,0
